date,state,cases,population,Infec,Infec_ub,Infec_lb,Infec_1,Infec_2
2020-03-17,AC,3,894470,0.0,0.0,0.0,0.0,
2020-03-18,AC,0,894470,0.5644825186455512,0.6906602204054018,0.2856260777008729,0.5644825186455512,
2020-03-19,AC,1,894470,0.8899946302970138,1.0499537708224966,0.4613108126896158,0.8899946302970138,
2020-03-20,AC,3,894470,1.1249960953425902,1.3138206775612593,0.5699485463395553,1.1249960953425902,
2020-03-21,AC,4,894470,1.3077606805232973,1.5241535954058505,0.6631072977429877,1.3077606805232973,
2020-03-22,AC,0,894470,1.4681358057302083,1.70896680509691,0.7516611330557492,1.4681358057302083,
2020-03-23,AC,6,894470,1.6255059747648954,1.8855537480605689,0.8436329215442162,1.6255059747648954,
2020-03-24,AC,4,894470,1.7830598772394717,2.065762855648371,0.942681063135456,1.7830598772394717,
2020-03-25,AC,2,894470,1.9481289818344136,2.2528354069979173,1.0511174402934491,1.9481289818344136,
2020-03-26,AC,0,894470,2.1236235080228143,2.4506216593925765,1.1701945967716814,2.1236235080228143,
2020-03-27,AC,2,894470,2.3118826867990645,2.6626008610136216,1.3029312677889322,2.3118826867990645,
2020-03-28,AC,0,894470,2.5153616855318224,2.8897793285936832,1.4482507525206918,2.5153616855318224,
2020-03-29,AC,9,894470,2.7349078853854483,3.135979897660164,1.6113260245705652,2.7349078853854483,
2020-03-30,AC,7,894470,2.9715071766649097,3.3984215972772267,1.793373494140697,2.9715071766649097,
2020-03-31,AC,1,894470,3.2288580191382703,3.685758147912127,1.9946298006128167,3.2288580191382703,
2020-04-01,AC,1,894470,3.512109868037263,3.9971820180707818,2.2192465784169944,3.512109868037263,
2020-04-02,AC,2,894470,3.8171876264657856,4.333590886805095,2.4971432302558543,3.8171876264657856,
2020-04-03,AC,1,894470,4.149439875952418,4.698732546470227,2.71633276820982,4.149439875952418,
2020-04-04,AC,0,894470,4.511870493334413,5.094100342502442,3.0501423893059267,4.511870493334413,
2020-04-05,AC,2,894470,4.9080535731029205,5.523524569110989,3.3953919829464883,4.9080535731029205,
2020-04-06,AC,2,894470,5.338110207662754,5.98775129027565,3.7727296151525938,5.338110207662754,
2020-04-07,AC,0,894470,5.805856559507459,6.4902582563322975,4.189098003812099,5.805856559507459,
2020-04-08,AC,8,894470,6.312788830281869,7.031394788670737,4.656343999405571,6.312788830281869,
2020-04-09,AC,4,894470,6.863914921618072,7.616351959269757,5.17470220491594,6.863914921618072,
2020-04-10,AC,8,894470,7.465469063435076,8.249694751379419,5.750231314011309,7.465469063435076,
2020-04-11,AC,2,894470,8.11930875364269,8.935515571947281,6.389147423149383,8.11930875364269,
2020-04-12,AC,5,894470,8.827196722526107,9.678405405370873,7.099141528838418,8.827196722526107,
2020-04-13,AC,13,894470,9.595865545485914,10.497667399326367,7.887002346700653,9.595865545485914,
2020-04-14,AC,9,894470,10.436843769881284,11.39752885296743,8.763258859849525,10.436843769881284,
2020-04-15,AC,2,894470,11.345424287861633,12.362082149507868,9.736992492625165,11.345424287861633,
2020-04-16,AC,14,894470,12.333673125430119,13.39840608344209,10.818965354746368,12.333673125430119,
2020-04-17,AC,20,894470,13.408898034736447,14.522358707140324,11.94804077246744,13.408898034736447,
2020-04-18,AC,7,894470,14.587511434451597,15.739860605651085,13.18294255365016,14.587511434451597,
2020-04-19,AC,21,894470,15.859734994419552,17.06813959286103,14.546768563210065,15.859734994419552,
2020-04-20,AC,13,894470,17.279678164893006,18.51935684424833,15.961709294384672,17.279678164893006,
2020-04-21,AC,19,894470,18.795764224580818,20.10597301554832,17.43158709348392,18.795764224580818,
2020-04-22,AC,19,894470,20.470953831161246,21.81992985157443,18.998512134001764,20.470953831161246,
2020-04-23,AC,13,894470,22.267718320223835,23.763508574291247,20.886985317945033,22.267718320223835,
2020-04-24,AC,7,894470,24.197127621012978,25.92742895554771,22.790668687690722,24.197127621012978,
2020-04-25,AC,24,894470,26.31882091733088,28.24622790635521,24.845183334988647,26.31882091733088,
2020-04-26,AC,21,894470,28.61279634511328,30.81559701135298,27.07445295403696,28.61279634511328,
2020-04-27,AC,22,894470,31.127248523380388,34.196442997495105,29.47314765555771,31.127248523380388,
2020-04-28,AC,16,894470,33.869423946779506,38.24877400185877,32.08189514829941,33.869423946779506,
2020-04-29,AC,37,894470,36.76619214356794,42.65180125431749,34.817000738200115,36.76619214356794,
2020-04-30,AC,50,894470,39.931705955409186,47.666501486994,37.76555882131561,39.931705955409186,
2020-05-01,AC,83,894470,43.43779650597729,53.3347302301195,40.96253273952488,43.43779650597729,
2020-05-02,AC,66,894470,47.162510065326224,59.711994564873045,44.42751828019249,47.162510065326224,
2020-05-03,AC,105,894470,51.228200807789534,65.41026740873681,48.14389786491647,51.228200807789534,
2020-05-04,AC,75,894470,55.64452331194561,71.67122797198795,52.15775662012281,55.64452331194561,
2020-05-05,AC,84,894470,60.45681696456247,79.558831426158,56.503158167369136,60.45681696456247,
2020-05-06,AC,126,894470,65.65931188207915,86.23038818622332,61.20558285640021,65.65931188207915,
2020-05-07,AC,71,894470,71.39815385950749,90.97965132386656,66.29401055477962,71.39815385950749,
2020-05-08,AC,163,894470,77.67202633932921,96.5408276888156,71.72360417186614,77.67202633932921,
2020-05-09,AC,158,894470,84.25608076601853,102.7242285994869,77.58652617085389,84.25608076601853,
2020-05-10,AC,112,894470,91.39447651638494,109.60184544863694,83.92044079349616,91.39447651638494,
2020-05-11,AC,13,894470,99.26952419504221,116.93122118200941,90.76026222284763,99.26952419504221,
2020-05-12,AC,130,894470,107.80308655185648,124.66502071455143,98.14713181402377,107.80308655185648,
2020-05-13,AC,104,894470,116.99930320104264,132.9363584898372,106.11909448860919,116.99930320104264,
2020-05-14,AC,46,894470,127.08939688036405,141.75903507498464,116.81863216629921,127.08939688036405,
2020-05-15,AC,45,894470,137.921464682463,151.61746862298662,126.68151182627113,137.921464682463,
2020-05-16,AC,82,894470,149.93145028391982,163.34993977243272,136.85448609195117,149.60916696437363,
2020-05-17,AC,129,894470,166.22694742937574,178.9328617579858,153.97802405073813,162.29350985305496,
2020-05-18,AC,238,894470,185.80869593181785,204.28533673174044,168.4154801108401,175.91105303561108,
2020-05-19,AC,248,894470,211.7781142263079,236.18966087276212,189.93505166033142,190.5834947585513,
2020-05-20,AC,0,894470,248.91588453284803,272.87922739038015,212.30034352284144,206.60987047915063,
2020-05-21,AC,621,894470,296.6525870631748,324.6148200001617,228.0598205851501,224.0303071268364,
2020-05-22,AC,240,894470,345.7670346888451,416.07733193323725,244.39169956455413,242.9464194068861,
2020-03-08,AL,1,3351092,0.0,0.0,0.0,0.0,
2020-03-09,AL,0,3351092,0.1652888598665625,0.27830821149335805,0.06304705446238604,0.1652888598665625,
2020-03-10,AL,0,3351092,0.2152414739088899,0.35701143852001205,0.12356772537301867,0.2152414739088899,
2020-03-11,AL,0,3351092,0.2550320151793748,0.4271427467346844,0.15102531185002993,0.2550320151793748,
2020-03-12,AL,0,3351092,0.29819833273147245,0.4991629384927936,0.17571964351730007,0.29819833273147245,
2020-03-13,AL,0,3351092,0.34249363884605954,0.5702542951723443,0.204502727370669,0.34249363884605954,
2020-03-14,AL,0,3351092,0.3880944471023808,0.6431759967429413,0.2354644167417197,0.3880944471023808,
2020-03-15,AL,0,3351092,0.4386546472172606,0.7206673542509723,0.2698264061821349,0.4386546472172606,
2020-03-16,AL,0,3351092,0.4952535127226655,0.8049534712994829,0.30830569608040564,0.4952535127226655,
2020-03-17,AL,0,3351092,0.5590902654428394,0.8992513356021129,0.3527440818734735,0.5590902654428394,
2020-03-18,AL,0,3351092,0.6305571214043549,1.0021604305073195,0.40237930329590665,0.6305571214043549,
2020-03-19,AL,3,3351092,0.7120274704086491,1.1163837504204015,0.4616058947592371,0.7120274704086491,
2020-03-20,AL,2,3351092,0.8040076165013572,1.2397167619415157,0.5270158334497123,0.8040076165013572,
2020-03-21,AL,1,3351092,0.9005756522391601,1.394761638611064,0.6070283622637682,0.9005756522391601,
2020-03-22,AL,0,3351092,1.018345233420814,1.5513017673891767,0.6919097392285023,1.018345233420814,
2020-03-23,AL,1,3351092,1.1482702976866093,1.7325548442412897,0.7917321493016856,1.1482702976866093,
2020-03-24,AL,2,3351092,1.2939102101610025,1.937494931024681,0.9061542829732118,1.2939102101610025,
2020-03-25,AL,1,3351092,1.4599400694034004,2.1663859734293447,1.039690228655725,1.4599400694034004,
2020-03-26,AL,0,3351092,1.6453761898453076,2.42437731258302,1.1876121114000342,1.6453761898453076,
2020-03-27,AL,1,3351092,1.8502958564834049,2.748782038442643,1.3543562313278086,1.8502958564834049,
2020-03-28,AL,2,3351092,2.095630835582292,3.0061886372467126,1.5488481704076171,2.095630835582292,
2020-03-29,AL,3,3351092,2.369793288100958,3.381533068816541,1.7669250969689942,2.369793288100958,
2020-03-30,AL,0,3351092,2.6867532469252104,3.7860829689584885,2.0064790606096783,2.6867532469252104,
2020-03-31,AL,1,3351092,3.0362208205537504,4.234134733106837,2.282153924815773,3.0362208205537504,
2020-04-01,AL,0,3351092,3.4304339141439675,4.734147391712443,2.5917155504535057,3.4304339141439675,
2020-04-02,AL,0,3351092,3.8610261232573606,5.296120513086196,2.9438414612312216,3.8610261232573606,
2020-04-03,AL,5,3351092,4.352099547271298,5.930523661465378,3.344228713710361,4.352099547271298,
2020-04-04,AL,0,3351092,4.904727777739937,6.642047013230705,3.8000583704578936,4.904727777739937,
2020-04-05,AL,5,3351092,5.555015315621934,7.417166403667468,4.3157563688485245,5.555015315621934,
2020-04-06,AL,3,3351092,6.248817052829548,8.285169754121366,4.9034319721006066,6.248817052829548,
2020-04-07,AL,3,3351092,7.060233832084003,9.29162600117881,5.57188345665241,7.060233832084003,
2020-04-08,AL,3,3351092,7.975220297133252,10.406683308443037,6.3243579399707,7.975220297133252,
2020-04-09,AL,0,3351092,9.023980017034656,11.652283598625894,7.1884740950523405,9.023980017034656,
2020-04-10,AL,8,3351092,10.1890102967601,13.062802525884454,8.163585364088016,10.1890102967601,
2020-04-11,AL,3,3351092,11.505982277730807,14.73595827883759,9.272812482936398,11.505982277730807,
2020-04-12,AL,0,3351092,13.015282698833847,16.60258343243323,10.533975151930004,13.015282698833847,
2020-04-13,AL,10,3351092,14.708831990120293,18.673802303931783,11.966554453366845,14.708831990120293,
2020-04-14,AL,14,3351092,16.577530278134684,20.95563905618293,13.593965607960612,16.577530278134684,
2020-04-15,AL,11,3351092,18.69061806192078,23.385474116648087,15.451638883008249,18.69061806192078,
2020-04-16,AL,6,3351092,21.125867468712205,26.2419064113164,17.69564102473848,21.125867468712205,
2020-04-17,AL,21,3351092,23.858496274142198,29.448245283882684,20.036330491714295,23.858496274142198,
2020-04-18,AL,22,3351092,26.905883962979146,33.04730928799556,22.67780717106341,26.905883962979146,
2020-04-19,AL,27,3351092,30.501202848021983,37.08393638342297,25.673352765406232,30.501202848021983,
2020-04-20,AL,12,3351092,34.46253750276995,41.794632066563246,28.99170166524384,34.46253750276995,
2020-04-21,AL,39,3351092,38.876989207559774,47.48326138884306,32.78086539503554,38.876989207559774,
2020-04-22,AL,33,3351092,43.76333969577107,54.07884748373961,36.7456619983961,43.76333969577107,
2020-04-23,AL,81,3351092,49.4399985757487,61.52784254888644,41.056836990025396,49.4399985757487,
2020-04-24,AL,89,3351092,55.58974670932413,67.9391693171215,45.84609160752883,55.58974670932413,
2020-04-25,AL,88,3351092,62.5113990995965,75.14390255853908,51.277497359170354,62.59168882845218,
2020-04-26,AL,59,3351092,69.92527421527217,82.37856598635095,57.35561781111471,70.79198829848625,
2020-04-27,AL,83,3351092,77.23176924782894,91.91267274266472,64.15684788677373,80.19014971684477,
2020-04-28,AL,134,3351092,84.82510254451319,101.02750128444174,70.19214351742417,90.3005806911685,
2020-04-29,AL,180,3351092,92.39010494125242,111.57310830395934,77.23752383498262,101.7072326464008,
2020-04-30,AL,88,3351092,97.93275783578936,115.95125176086799,84.0272152042259,114.56808108687612,
2020-05-01,AL,181,3351092,102.37637804073094,118.22503561249395,90.10666370043812,129.30924265930224,
2020-05-02,AL,145,3351092,108.02268243600528,122.50343124455743,96.31161663561986,145.4376992376105,
