date,state,cases,population,Infec,Infec_ub,Infec_lb,Infec_1,Infec_2
2020-04-22,SP,180,34146712,403.68591391508886,420.28415044822805,371.7500593862115,6792.269103211762,NA
2020-04-23,SP,292,34146712,423.758039579396,440.5850030077587,392.37653248358833,8305.64259854452,NA
2020-04-24,SP,511,34146712,445.24645614954585,462.2123765355986,414.11707085479264,10167.9088435637,NA
2020-04-25,SP,880,34146712,468.2981940646955,484.87471970379954,437.05934141021277,12454.583097334793,NA
2020-04-26,SP,296,34146712,492.50314763553763,508.85634372568006,461.32703997985885,15258.781818227395,NA
2020-04-27,SP,505,34146712,517.3907582866582,533.9680624223021,486.9115620779869,18673.40630597941,NA
2020-04-28,SP,937,34146712,543.2262123109397,560.4129352452403,513.8827563613484,22820.73148461332,NA
2020-04-29,SP,876,34146712,570.3178013106193,588.1518102094308,541.7604373332136,27842.38300471601,NA
2020-04-30,SP,1029,34146712,599.1933403025313,617.2203213494429,570.9789592807894,33899.58449316358,NA
2020-05-01,SP,738,34146712,629.5244387515687,647.750944662856,601.7498163622488,41171.87429942315,NA
2020-05-02,SP,393,34146712,661.4988040000483,680.5387123867663,634.1157499241402,49835.81384110356,NA
2020-05-03,SP,270,34146712,694.5805819620314,713.8586637601137,668.2003592193242,59794.091997393116,NA
2020-05-04,SP,164,34146712,729.2335055240686,747.5631937624527,704.1140119996878,71278.32929415634,NA
2020-05-05,SP,799,34146712,765.3951917554007,782.9582885205521,741.6030807176674,84547.96602047539,NA
2020-05-06,SP,1753,34146712,804.0182907997714,822.742202574858,779.9620240987018,99701.75975287372,NA
2020-05-07,SP,989,34146712,843.9709101879727,865.3248098215187,820.885689525652,116765.01340295207,NA
2020-05-08,SP,808,34146712,887.1409844519627,910.1010076287264,863.9586164681047,135656.39421436394,NA
2020-05-09,SP,1161,34146712,932.0945265384461,956.9314478425333,909.1469049667971,156152.32859692714,NA
2020-05-10,SP,513,34146712,978.0812153412852,1005.2460396957686,957.9245190279312,177855.26562853804,NA
2020-05-11,SP,223,34146712,1026.6908738268112,1056.0313584604078,1007.4849762607504,199715.26640664766,NA
2020-05-12,SP,677,34146712,1079.0820996668044,1109.3742714878838,1058.4626254388334,221282.92945653407,NA
2020-05-13,SP,1658,34146712,1133.4677787015867,1165.986400497337,1110.6237459509464,232025.94845643628,NA
2020-05-14,SP,1718,34146712,1189.8565491664826,1227.8729980796484,1162.1767664395602,243904.91658518589,NA
2020-05-15,SP,1973,34146712,1249.794161205827,1293.5136824543947,1215.5370935376154,234147.28559340106,NA
2020-05-16,SP,1368,34146712,1313.0779077299194,1361.103199500375,1274.693480585814,241430.78718361165,NA
2020-05-17,SP,660,34146712,1378.8121435475864,1431.0236863934913,1337.3132924388804,242061.2056658484,NA
2020-05-18,SP,464,34146712,1447.933283595251,1504.8716548828204,1402.1801350117362,237831.16456690215,NA
2020-05-19,SP,1477,34146712,1520.7237940811926,1583.3425656795016,1470.0090137138895,229720.34158439515,NA
2020-05-20,SP,2038,34146712,1597.1891632927634,1666.2562610421364,1540.2432663307873,223406.6246455756,NA
2020-05-21,SP,1895,34146712,1678.033343824553,1753.4747448091157,1613.4930620632795,231629.26551742145,NA
2020-05-22,SP,1610,34146712,1762.6773625917756,1845.3004882236926,1690.1602043969517,234124.78472705896,NA
2020-05-23,SP,1773,34146712,1851.1670788442611,1942.6279478557144,1770.3759587276556,231813.5060448463,NA
2020-05-24,SP,963,34146712,1943.9891142333759,2045.3987722833206,1854.31453622044,216677.197576452,NA
2020-05-25,SP,787,34146712,2041.3469796408044,2154.845214541967,1942.1224012826294,200581.54480411398,NA
2020-05-26,SP,1042,34146712,2143.464287249697,2270.0815400793717,2033.9866164656673,181191.49637125764,NA
2020-05-27,SP,1756,34146712,2250.461517230628,2391.348444304638,2130.057903470718,161894.56425655054,NA
2020-05-28,SP,2927,34146712,2362.1614290510306,2518.8975689726763,2230.5508218273335,143613.96442904315,NA
2020-05-29,SP,2669,34146712,2478.5876213847228,2653.225278486181,2335.618753107797,126616.13031659975,NA
2020-05-30,SP,2708,34146712,2600.523204442709,2794.4096078745283,2445.487763514205,111224.84280549236,NA
2020-05-31,SP,1044,34146712,2727.54681183314,2940.8493600170805,2560.330122631153,97264.50278732633,NA
2020-06-01,SP,603,34146712,2860.6353501630474,3093.040041991977,2680.367369281413,84732.14780775181,NA
2020-06-02,SP,3682,34146712,3000.9293935079027,3253.0014752284865,2805.8292896867247,73577.8145386843,NA
2020-06-03,SP,2854,34146712,3148.3737227361607,3420.903631091711,2936.943376506289,63720.509360069176,NA
2020-06-04,SP,3147,34146712,3302.770165061816,3600.8615807603624,3073.920262859053,55060.82585889825,NA
2020-06-05,SP,3259,34146712,3464.477432279027,3790.450608977837,3217.00922431239,47433.57996433831,NA
2020-06-06,SP,3576,34146712,3635.136373526888,3989.5771336302723,3366.449794525056,40771.25365844717,NA
2020-03-18,SE,1,1641803,0,0,0,0,0
2020-03-19,SE,0,1641803,0.24312621834032785,0.4425058305806328,0.08452140043114348,0.24312621834032785,0.24312621834032785
2020-03-20,SE,1,1641803,0.26331035688365034,0.4320088446536775,0.1177451381410464,0.26331035688365034,0.26331035688365034
2020-03-21,SE,1,1641803,0.267226600287094,0.4507239618160102,0.11366401185866121,0.267226600287094,0.267226600287094
2020-03-22,SE,0,1641803,0.25806142490831896,0.479028826761876,0.10142603919382732,0.25806142490831896,0.25806142490831896
2020-03-23,SE,0,1641803,0.2584086856299173,0.497520289735322,0.08931698052192857,0.2584086856299173,0.2584086856299173
2020-03-24,SE,0,1641803,0.2571862330219415,0.5062625496620519,0.08412345285515233,0.2571862330219415,0.2571862330219415
2020-03-25,SE,0,1641803,0.2498022542927543,0.5099196348969656,0.07030364502049719,0.2498022542927543,0.2498022542927543
2020-03-26,SE,0,1641803,0.24255062936836835,0.5147978712427754,0.05913088326214665,0.2415908426466118,0.24255062936836835
