date,state,cases,population,Infec,Infec_ub,Infec_lb,Infec_1,Infec_2
2020-04-25,MS,2,895603,2.969061550276112,4.192461320662821,2.408082329501565,2.969061550276112,NA
2020-04-26,MS,15,895603,3.0377835904664368,4.202356831979138,2.449303773177941,3.0377835904664368,NA
2020-04-27,MS,1,895603,3.1115811948803596,4.219317094343841,2.4913777619303,3.1115811948803596,NA
2020-04-28,MS,2,895603,3.1730680954007955,4.23730914220298,2.533534795026461,3.180526317504662,NA
2020-04-29,MS,0,895603,3.2375056124034733,4.238534045155772,2.5772963408430467,3.251868470977323,NA
2020-04-30,MS,0,895603,3.3016983702698792,4.251579367308529,2.6215367715157054,3.3226857102883227,NA
2020-05-01,MS,6,895603,3.378996294863806,4.264874075100241,2.6664077046871184,3.404883290668096,NA
2020-05-02,MS,3,895603,3.4454259894228425,4.278309003295084,2.7119724857013163,3.472979606696753,NA
2020-05-03,MS,3,895603,3.525264727896734,4.29182916413208,2.758211043280109,3.5507231288406635,NA
2020-05-04,MS,0,895603,3.6049905400908138,4.333808754355502,2.8053643325423465,3.635096287743503,NA
2020-05-05,MS,2,895603,3.682792380961648,4.425890828321727,2.8533980550921285,3.7099263682665664,NA
2020-05-06,MS,1,895603,3.7599159906078494,4.523514603600927,2.9022348003075145,3.7974944323260136,NA
2020-05-07,MS,6,895603,3.838866290383329,4.616099037586043,2.951862768323628,3.8773687618530097,NA
2020-05-08,MS,2,895603,3.9164727222995217,4.716922127136243,3.0046133819206737,3.9704826300538505,NA
2020-05-09,MS,1,895603,4.006925549226563,4.843764405894185,3.0595926076677333,4.064732376039967,NA
2020-05-10,MS,1,895603,4.1044935278109005,4.973883512356578,3.1154636620193763,4.160625697457081,NA
2020-05-11,MS,2,895603,4.201564754109822,5.107460448721977,3.177139159122756,4.260371465902907,NA
2020-05-12,MS,4,895603,4.343798395034675,5.244785057145278,3.241405436442601,4.3676341628868185,NA
2020-05-13,MS,3,895603,4.466415262387756,5.41395963394716,3.4015080626059038,4.465296448535113,NA
2020-05-14,MS,5,895603,4.694578982954643,5.785983940360918,3.4783411014588297,4.5630326006243065,NA
2020-05-15,MS,4,895603,4.881787802000772,6.263600469060664,3.645996042134788,4.661383154390458,NA
2020-05-16,MS,1,895603,5.0734346838093245,6.981774013114425,3.6694198260235016,4.76441740267699,NA
2020-05-17,MS,2,895603,5.439170862102594,7.725003335350435,3.7477531413107688,4.8697450581152095,NA
2020-05-18,MS,7,895603,6.088090957870184,8.52247109379809,3.8003067314052568,4.979278851635877,NA
2020-05-19,MS,7,895603,6.873997038732853,9.227780204059043,3.829915612017549,5.098151808352479,NA
2020-05-20,MS,6,895603,7.697412360965477,10.720391090351713,3.859707467005932,5.219796088516462,NA
2020-05-21,MS,28,895603,8.5452918912297,12.520025695003092,3.88978193550597,5.3443999808621605,NA
2020-05-22,MS,2,895603,9.338228658002857,14.882070959493484,3.920039249892474,5.478425784769334,NA
2020-05-23,MS,14,895603,10.28541149883592,17.808465147316184,3.950539577155074,5.6042816256519385,NA
2020-05-24,MS,7,895603,11.32496517401014,21.228532117159208,3.98127301200655,5.744050790589433,NA
2020-05-25,MS,4,895603,12.45058478117743,25.496028073339705,4.012235641174965,5.8828642050821225,NA
2020-05-26,MS,13,895603,13.683436963376005,31.20392599068071,4.043424894471145,6.014646933520927,NA
2020-05-27,MS,3,895603,15.037903027409135,38.19865653351208,4.074853233212167,6.149470787956277,NA
2020-05-28,MS,13,895603,16.508177346803354,46.583529772639636,4.106643827731336,6.287493965231035,NA
2020-05-29,MS,5,895603,17.901525033333193,56.30229403189922,4.138707076918219,6.429386616255338,NA
2020-05-30,MS,10,895603,19.54926352328837,68.04129124202413,4.170932208806164,6.582886122778523,NA
2020-05-31,MS,19,895603,21.429296601518107,82.2165240329818,4.2034058093820175,6.739755782948147,NA
2020-06-01,MS,5,895603,23.566895085867486,99.48694584909599,4.236127878645768,6.899303386352482,NA
2020-06-02,MS,12,895603,25.91743922645779,120.6143391989703,4.269098416597412,7.024095381705773,NA
2020-06-03,MS,12,895603,28.602388211313084,146.1847697153527,4.302317423237024,7.1892463450045,NA
2020-06-04,MS,10,895603,31.60468863511408,177.10612250287727,4.335796954830847,7.352005494295772,NA
2020-06-05,MS,22,895603,34.65694833837454,214.46711729351452,4.369693736098048,7.515014830477674,NA
2020-06-06,MS,15,895603,37.8500806920516,259.5623416252865,4.403730629865885,7.6810704089832225,NA
