date,state,population,Rtdata,Rtmod,Rtmod_ub,Rtmod_lb
2020-05-08,PR,11516840,1.0474398118466388,1.094063463981532,1.4525201469801852,0.9846264650128508
2020-05-09,PR,11516840,1.1131342591233042,1.1410681654829626,1.4983966178925654,0.9921037065884659
2020-05-10,PR,11516840,1.3455771854545546,1.32674734696195,1.5666961063466114,1.0023923330087223
2020-05-11,PR,11516840,1.361481512473356,1.40805049259863,1.6201863904361846,1.02771937743706
2020-05-12,PR,11516840,1.3233458715901605,1.4544049087908273,1.6701647855338748,1.041406428303029
2020-05-13,PR,11516840,1.4753391066872514,1.5323357969118536,1.7217760756591,1.072602380563041
2020-05-14,PR,11516840,1.5152192274245382,1.6120104892924845,1.7875277816485573,1.0941532807118688
2020-05-15,PR,11516840,1.4959183156559206,1.656237964087559,1.8770409481941581,1.1147153463947084
2020-05-16,PR,11516840,1.5292659118599776,1.6917156257759318,1.9257925753819127,1.3032211637537359
2020-05-17,PR,11516840,1.6463895301256102,1.7497627213955056,2.0055280469802006,1.405736809790403
