UF,Cod,Date,indGeneral,O1,O2,O3,O4,C1,C2
MS,50,31-Mar-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,01-Apr-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,02-Apr-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,03-Apr-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,04-Apr-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,05-Apr-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,06-Apr-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,07-Apr-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,08-Apr-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,09-Apr-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,10-Apr-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,11-Apr-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,12-Apr-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,13-Apr-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,14-Apr-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,15-Apr-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,16-Apr-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,17-Apr-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,18-Apr-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,19-Apr-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,20-Apr-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,21-Apr-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,22-Apr-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,23-Apr-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,24-Apr-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,25-Apr-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,26-Apr-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,27-Apr-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,28-Apr-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,29-Apr-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,30-Apr-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,01-May-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,02-May-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,03-May-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,04-May-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,05-May-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,06-May-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,07-May-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,08-May-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,09-May-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,10-May-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,11-May-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,12-May-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,13-May-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,14-May-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,15-May-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,16-May-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,17-May-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,18-May-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,19-May-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,20-May-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,21-May-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,22-May-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,23-May-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,24-May-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,25-May-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,26-May-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,27-May-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,28-May-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,29-May-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,30-May-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MS,50,31-May-2020 00:00:00,35.7142857142857,0,1,1,0,0.142857142857143,0
MT,51,11-Mar-2020 00:00:00,0,0,0,0,0,0,0
MT,51,12-Mar-2020 00:00:00,0,0,0,0,0,0,0
MT,51,13-Mar-2020 00:00:00,0,0,0,0,0,0,0
MT,51,14-Mar-2020 00:00:00,0,0,0,0,0,0,0
MT,51,15-Mar-2020 00:00:00,0,0,0,0,0,0,0
MT,51,16-Mar-2020 00:00:00,12.5,0.5,0,0.25,0,0,0
MT,51,17-Mar-2020 00:00:00,12.5,0.5,0,0.25,0,0,0
MT,51,18-Mar-2020 00:00:00,12.5,0.5,0,0.25,0,0,0
MT,51,19-Mar-2020 00:00:00,12.5,0.5,0,0.25,0,0,0
MT,51,20-Mar-2020 00:00:00,32.7380952380952,1,0,0.75,0,0.214285714285714,0
MT,51,21-Mar-2020 00:00:00,32.7380952380952,1,0,0.75,0,0.214285714285714,0
MT,51,22-Mar-2020 00:00:00,32.7380952380952,1,0,0.75,0,0.214285714285714,0
MT,51,23-Mar-2020 00:00:00,52.1825396825397,1,1,0.75,0,0.214285714285714,0.166666666666667
MT,51,24-Mar-2020 00:00:00,52.1825396825397,1,1,0.75,0,0.214285714285714,0.166666666666667
MT,51,25-Mar-2020 00:00:00,61.9047619047619,1,1,0.75,0.5,0.214285714285714,0.25
MT,51,26-Mar-2020 00:00:00,61.9047619047619,1,1,0.75,0.5,0.214285714285714,0.25
MT,51,27-Mar-2020 00:00:00,61.9047619047619,1,1,0.75,0.5,0.214285714285714,0.25
MT,51,28-Mar-2020 00:00:00,61.9047619047619,1,1,0.75,0.5,0.214285714285714,0.25
MT,51,29-Mar-2020 00:00:00,61.9047619047619,1,1,0.75,0.5,0.214285714285714,0.25
MT,51,30-Mar-2020 00:00:00,61.9047619047619,1,1,0.75,0.5,0.214285714285714,0.25
MT,51,31-Mar-2020 00:00:00,72.6190476190476,1,1,0.75,0.5,0.857142857142857,0.25
MT,51,01-Apr-2020 00:00:00,72.6190476190476,1,1,0.75,0.5,0.857142857142857,0.25
MT,51,02-Apr-2020 00:00:00,72.6190476190476,1,1,0.75,0.5,0.857142857142857,0.25
MT,51,03-Apr-2020 00:00:00,72.6190476190476,1,1,0.75,0.5,0.857142857142857,0.25
MT,51,04-Apr-2020 00:00:00,72.6190476190476,1,1,0.75,0.5,0.857142857142857,0.25
MT,51,05-Apr-2020 00:00:00,72.6190476190476,1,1,0.75,0.5,0.857142857142857,0.25
MT,51,06-Apr-2020 00:00:00,72.6190476190476,1,1,0.75,0.5,0.857142857142857,0.25
MT,51,07-Apr-2020 00:00:00,72.6190476190476,1,1,0.75,0.5,0.857142857142857,0.25
MT,51,08-Apr-2020 00:00:00,72.6190476190476,1,1,0.75,0.5,0.857142857142857,0.25
MT,51,09-Apr-2020 00:00:00,72.6190476190476,1,1,0.75,0.5,0.857142857142857,0.25
MT,51,10-Apr-2020 00:00:00,72.6190476190476,1,1,0.75,0.5,0.857142857142857,0.25
MT,51,11-Apr-2020 00:00:00,72.6190476190476,1,1,0.75,0.5,0.857142857142857,0.25
MT,51,12-Apr-2020 00:00:00,72.6190476190476,1,1,0.75,0.5,0.857142857142857,0.25
MT,51,13-Apr-2020 00:00:00,72.6190476190476,1,1,0.75,0.5,0.857142857142857,0.25
MT,51,14-Apr-2020 00:00:00,72.6190476190476,1,1,0.75,0.5,0.857142857142857,0.25
MT,51,15-Apr-2020 00:00:00,72.6190476190476,1,1,0.75,0.5,0.857142857142857,0.25
MT,51,16-Apr-2020 00:00:00,72.6190476190476,1,1,0.75,0.5,0.857142857142857,0.25
MT,51,17-Apr-2020 00:00:00,72.6190476190476,1,1,0.75,0.5,0.857142857142857,0.25
MT,51,18-Apr-2020 00:00:00,72.6190476190476,1,1,0.75,0.5,0.857142857142857,0.25
MT,51,19-Apr-2020 00:00:00,72.6190476190476,1,1,0.75,0.5,0.857142857142857,0.25
MT,51,20-Apr-2020 00:00:00,72.6190476190476,1,1,0.75,0.5,0.857142857142857,0.25
MT,51,21-Apr-2020 00:00:00,72.6190476190476,1,1,0.75,0.5,0.857142857142857,0.25
MT,51,22-Apr-2020 00:00:00,52.3809523809524,1,1,0.75,0,0.142857142857143,0.25
MT,51,23-Apr-2020 00:00:00,52.3809523809524,1,1,0.75,0,0.142857142857143,0.25
MT,51,24-Apr-2020 00:00:00,52.3809523809524,1,1,0.75,0,0.142857142857143,0.25
MT,51,25-Apr-2020 00:00:00,52.3809523809524,1,1,0.75,0,0.142857142857143,0.25
MT,51,26-Apr-2020 00:00:00,52.3809523809524,1,1,0.75,0,0.142857142857143,0.25
MT,51,27-Apr-2020 00:00:00,52.3809523809524,1,1,0.75,0,0.142857142857143,0.25
MT,51,28-Apr-2020 00:00:00,52.3809523809524,1,1,0.75,0,0.142857142857143,0.25
MT,51,29-Apr-2020 00:00:00,52.3809523809524,1,1,0.75,0,0.142857142857143,0.25
MT,51,30-Apr-2020 00:00:00,52.3809523809524,1,1,0.75,0,0.142857142857143,0.25
MT,51,01-May-2020 00:00:00,52.3809523809524,1,1,0.75,0,0.142857142857143,0.25
MT,51,02-May-2020 00:00:00,52.3809523809524,1,1,0.75,0,0.142857142857143,0.25
MT,51,03-May-2020 00:00:00,52.3809523809524,1,1,0.75,0,0.142857142857143,0.25
MT,51,04-May-2020 00:00:00,52.3809523809524,1,1,0.75,0,0.142857142857143,0.25
MT,51,05-May-2020 00:00:00,52.3809523809524,1,1,0.75,0,0.142857142857143,0.25
MT,51,06-May-2020 00:00:00,52.3809523809524,1,1,0.75,0,0.142857142857143,0.25
MT,51,07-May-2020 00:00:00,52.3809523809524,1,1,0.75,0,0.142857142857143,0.25
MT,51,08-May-2020 00:00:00,52.3809523809524,1,1,0.75,0,0.142857142857143,0.25
MT,51,09-May-2020 00:00:00,52.3809523809524,1,1,0.75,0,0.142857142857143,0.25
MT,51,10-May-2020 00:00:00,52.3809523809524,1,1,0.75,0,0.142857142857143,0.25
MT,51,11-May-2020 00:00:00,52.3809523809524,1,1,0.75,0,0.142857142857143,0.25
MT,51,12-May-2020 00:00:00,52.3809523809524,1,1,0.75,0,0.142857142857143,0.25
MT,51,13-May-2020 00:00:00,52.3809523809524,1,1,0.75,0,0.142857142857143,0.25
MT,51,14-May-2020 00:00:00,52.3809523809524,1,1,0.75,0,0.142857142857143,0.25
MT,51,15-May-2020 00:00:00,52.3809523809524,1,1,0.75,0,0.142857142857143,0.25
MT,51,16-May-2020 00:00:00,52.3809523809524,1,1,0.75,0,0.142857142857143,0.25
MT,51,17-May-2020 00:00:00,52.3809523809524,1,1,0.75,0,0.142857142857143,0.25
MT,51,18-May-2020 00:00:00,52.3809523809524,1,1,0.75,0,0.142857142857143,0.25
MT,51,19-May-2020 00:00:00,52.3809523809524,1,1,0.75,0,0.142857142857143,0.25
MT,51,20-May-2020 00:00:00,52.3809523809524,1,1,0.75,0,0.142857142857143,0.25
MT,51,21-May-2020 00:00:00,52.3809523809524,1,1,0.75,0,0.142857142857143,0.25
MT,51,22-May-2020 00:00:00,52.3809523809524,1,1,0.75,0,0.142857142857143,0.25
MT,51,23-May-2020 00:00:00,52.3809523809524,1,1,0.75,0,0.142857142857143,0.25
MT,51,24-May-2020 00:00:00,52.3809523809524,1,1,0.75,0,0.142857142857143,0.25
MT,51,25-May-2020 00:00:00,52.3809523809524,1,1,0.75,0,0.142857142857143,0.25
MT,51,26-May-2020 00:00:00,52.3809523809524,1,1,0.75,0,0.142857142857143,0.25
MT,51,27-May-2020 00:00:00,52.3809523809524,1,1,0.75,0,0.142857142857143,0.25
MT,51,28-May-2020 00:00:00,52.3809523809524,1,1,0.75,0,0.142857142857143,0.25
MT,51,29-May-2020 00:00:00,52.3809523809524,1,1,0.75,0,0.142857142857143,0.25
MT,51,30-May-2020 00:00:00,52.3809523809524,1,1,0.75,0,0.142857142857143,0.25
MT,51,31-May-2020 00:00:00,52.3809523809524,1,1,0.75,0,0.142857142857143,0.25
PA,15,11-Mar-2020 00:00:00,0,0,0,0,0,0,0
PA,15,12-Mar-2020 00:00:00,0,0,0,0,0,0,0
PA,15,13-Mar-2020 00:00:00,0,0,0,0,0,0,0
PA,15,14-Mar-2020 00:00:00,0,0,0,0,0,0,0
PA,15,15-Mar-2020 00:00:00,0,0,0,0,0,0,0
PA,15,16-Mar-2020 00:00:00,48.8095238095238,0.833333333333333,1,0.5,0,0.428571428571429,0.166666666666667
PA,15,17-Mar-2020 00:00:00,48.8095238095238,0.833333333333333,1,0.5,0,0.428571428571429,0.166666666666667
PA,15,18-Mar-2020 00:00:00,48.8095238095238,0.833333333333333,1,0.5,0,0.428571428571429,0.166666666666667
PA,15,19-Mar-2020 00:00:00,48.8095238095238,0.833333333333333,1,0.5,0,0.428571428571429,0.166666666666667
PA,15,20-Mar-2020 00:00:00,57.1428571428571,0.833333333333333,1,0.5,0,0.928571428571429,0.166666666666667
PA,15,21-Mar-2020 00:00:00,57.1428571428571,0.833333333333333,1,0.5,0,0.928571428571429,0.166666666666667
PA,15,22-Mar-2020 00:00:00,57.1428571428571,0.833333333333333,1,0.5,0,0.928571428571429,0.166666666666667
PA,15,23-Mar-2020 00:00:00,57.1428571428571,0.833333333333333,1,0.5,0,0.928571428571429,0.166666666666667
PA,15,24-Mar-2020 00:00:00,57.1428571428571,0.833333333333333,1,0.5,0,0.928571428571429,0.166666666666667
PA,15,25-Mar-2020 00:00:00,57.1428571428571,0.833333333333333,1,0.5,0,0.928571428571429,0.166666666666667
PA,15,26-Mar-2020 00:00:00,57.1428571428571,0.833333333333333,1,0.5,0,0.928571428571429,0.166666666666667
PA,15,27-Mar-2020 00:00:00,57.1428571428571,0.833333333333333,1,0.5,0,0.928571428571429,0.166666666666667
PA,15,28-Mar-2020 00:00:00,57.1428571428571,0.833333333333333,1,0.5,0,0.928571428571429,0.166666666666667
PA,15,29-Mar-2020 00:00:00,57.1428571428571,0.833333333333333,1,0.5,0,0.928571428571429,0.166666666666667
PA,15,30-Mar-2020 00:00:00,57.1428571428571,0.833333333333333,1,0.5,0,0.928571428571429,0.166666666666667
PA,15,31-Mar-2020 00:00:00,54.3650793650794,0.833333333333333,1,0.5,0,0.928571428571429,0
PA,15,01-Apr-2020 00:00:00,54.3650793650794,0.833333333333333,1,0.5,0,0.928571428571429,0
PA,15,02-Apr-2020 00:00:00,54.3650793650794,0.833333333333333,1,0.5,0,0.928571428571429,0
PA,15,03-Apr-2020 00:00:00,54.3650793650794,0.833333333333333,1,0.5,0,0.928571428571429,0
PA,15,04-Apr-2020 00:00:00,54.3650793650794,0.833333333333333,1,0.5,0,0.928571428571429,0
PA,15,05-Apr-2020 00:00:00,54.3650793650794,0.833333333333333,1,0.5,0,0.928571428571429,0
PA,15,06-Apr-2020 00:00:00,54.3650793650794,0.833333333333333,1,0.5,0,0.928571428571429,0
PA,15,07-Apr-2020 00:00:00,54.3650793650794,0.833333333333333,1,0.5,0,0.928571428571429,0
PA,15,08-Apr-2020 00:00:00,54.3650793650794,0.833333333333333,1,0.5,0,0.928571428571429,0
PA,15,09-Apr-2020 00:00:00,54.3650793650794,0.833333333333333,1,0.5,0,0.928571428571429,0
PA,15,10-Apr-2020 00:00:00,54.3650793650794,0.833333333333333,1,0.5,0,0.928571428571429,0
PA,15,11-Apr-2020 00:00:00,54.3650793650794,0.833333333333333,1,0.5,0,0.928571428571429,0
PA,15,12-Apr-2020 00:00:00,54.3650793650794,0.833333333333333,1,0.5,0,0.928571428571429,0
PA,15,13-Apr-2020 00:00:00,54.3650793650794,0.833333333333333,1,0.5,0,0.928571428571429,0
PA,15,14-Apr-2020 00:00:00,54.3650793650794,0.833333333333333,1,0.5,0,0.928571428571429,0
PA,15,15-Apr-2020 00:00:00,54.3650793650794,0.833333333333333,1,0.5,0,0.928571428571429,0
PA,15,16-Apr-2020 00:00:00,54.3650793650794,0.833333333333333,1,0.5,0,0.928571428571429,0
PA,15,17-Apr-2020 00:00:00,54.3650793650794,0.833333333333333,1,0.5,0,0.928571428571429,0
PA,15,18-Apr-2020 00:00:00,54.3650793650794,0.833333333333333,1,0.5,0,0.928571428571429,0
PA,15,19-Apr-2020 00:00:00,54.3650793650794,0.833333333333333,1,0.5,0,0.928571428571429,0
PA,15,20-Apr-2020 00:00:00,54.3650793650794,0.833333333333333,1,0.5,0,0.928571428571429,0
PA,15,21-Apr-2020 00:00:00,54.3650793650794,0.833333333333333,1,0.5,0,0.928571428571429,0
PA,15,22-Apr-2020 00:00:00,54.3650793650794,0.833333333333333,1,0.5,0,0.928571428571429,0
PA,15,23-Apr-2020 00:00:00,54.3650793650794,0.833333333333333,1,0.5,0,0.928571428571429,0
PA,15,24-Apr-2020 00:00:00,54.3650793650794,0.833333333333333,1,0.5,0,0.928571428571429,0
PA,15,25-Apr-2020 00:00:00,54.3650793650794,0.833333333333333,1,0.5,0,0.928571428571429,0
PA,15,26-Apr-2020 00:00:00,54.3650793650794,0.833333333333333,1,0.5,0,0.928571428571429,0
PA,15,27-Apr-2020 00:00:00,54.3650793650794,0.833333333333333,1,0.5,0,0.928571428571429,0
PA,15,28-Apr-2020 00:00:00,54.3650793650794,0.833333333333333,1,0.5,0,0.928571428571429,0
PA,15,29-Apr-2020 00:00:00,54.3650793650794,0.833333333333333,1,0.5,0,0.928571428571429,0
PA,15,30-Apr-2020 00:00:00,54.3650793650794,0.833333333333333,1,0.5,0,0.928571428571429,0
PA,15,01-May-2020 00:00:00,54.3650793650794,0.833333333333333,1,0.5,0,0.928571428571429,0
PA,15,02-May-2020 00:00:00,54.3650793650794,0.833333333333333,1,0.5,0,0.928571428571429,0
PA,15,03-May-2020 00:00:00,54.3650793650794,0.833333333333333,1,0.5,0,0.928571428571429,0
PA,15,04-May-2020 00:00:00,54.3650793650794,0.833333333333333,1,0.5,0,0.928571428571429,0
PA,15,05-May-2020 00:00:00,54.3650793650794,0.833333333333333,1,0.5,0,0.928571428571429,0
PA,15,06-May-2020 00:00:00,54.3650793650794,0.833333333333333,1,0.5,0,0.928571428571429,0
PA,15,07-May-2020 00:00:00,54.3650793650794,0.833333333333333,1,0.5,0,0.928571428571429,0
PA,15,08-May-2020 00:00:00,54.3650793650794,0.833333333333333,1,0.5,0,0.928571428571429,0
PA,15,09-May-2020 00:00:00,54.3650793650794,0.833333333333333,1,0.5,0,0.928571428571429,0
PA,15,10-May-2020 00:00:00,54.3650793650794,0.833333333333333,1,0.5,0,0.928571428571429,0
PA,15,11-May-2020 00:00:00,54.3650793650794,0.833333333333333,1,0.5,0,0.928571428571429,0
PA,15,12-May-2020 00:00:00,54.3650793650794,0.833333333333333,1,0.5,0,0.928571428571429,0
PA,15,13-May-2020 00:00:00,54.3650793650794,0.833333333333333,1,0.5,0,0.928571428571429,0
PA,15,14-May-2020 00:00:00,54.3650793650794,0.833333333333333,1,0.5,0,0.928571428571429,0
PA,15,15-May-2020 00:00:00,54.3650793650794,0.833333333333333,1,0.5,0,0.928571428571429,0
PA,15,16-May-2020 00:00:00,54.3650793650794,0.833333333333333,1,0.5,0,0.928571428571429,0
PA,15,17-May-2020 00:00:00,54.3650793650794,0.833333333333333,1,0.5,0,0.928571428571429,0
PA,15,18-May-2020 00:00:00,54.3650793650794,0.833333333333333,1,0.5,0,0.928571428571429,0
PA,15,19-May-2020 00:00:00,54.3650793650794,0.833333333333333,1,0.5,0,0.928571428571429,0
PA,15,20-May-2020 00:00:00,54.3650793650794,0.833333333333333,1,0.5,0,0.928571428571429,0
PA,15,21-May-2020 00:00:00,54.3650793650794,0.833333333333333,1,0.5,0,0.928571428571429,0
PA,15,22-May-2020 00:00:00,54.3650793650794,0.833333333333333,1,0.5,0,0.928571428571429,0
PA,15,23-May-2020 00:00:00,51.984126984127,0.833333333333333,1,0.5,0,0.785714285714286,0
PA,15,24-May-2020 00:00:00,51.984126984127,0.833333333333333,1,0.5,0,0.785714285714286,0
PA,15,25-May-2020 00:00:00,51.984126984127,0.833333333333333,1,0.5,0,0.785714285714286,0
PA,15,26-May-2020 00:00:00,51.984126984127,0.833333333333333,1,0.5,0,0.785714285714286,0
PA,15,27-May-2020 00:00:00,51.984126984127,0.833333333333333,1,0.5,0,0.785714285714286,0
PA,15,28-May-2020 00:00:00,51.984126984127,0.833333333333333,1,0.5,0,0.785714285714286,0
PA,15,29-May-2020 00:00:00,51.984126984127,0.833333333333333,1,0.5,0,0.785714285714286,0
PA,15,30-May-2020 00:00:00,51.984126984127,0.833333333333333,1,0.5,0,0.785714285714286,0
PA,15,31-May-2020 00:00:00,41.6666666666667,0.5,1,0.5,0,0.5,0
PB,25,11-Mar-2020 00:00:00,0,0,0,0,0,0,0
PB,25,12-Mar-2020 00:00:00,0,0,0,0,0,0,0
PB,25,13-Mar-2020 00:00:00,0,0,0,0,0,0,0
PB,25,14-Mar-2020 00:00:00,0,0,0,0,0,0,0
PB,25,15-Mar-2020 00:00:00,0,0,0,0,0,0,0
PB,25,16-Mar-2020 00:00:00,0,0,0,0,0,0,0
PB,25,17-Mar-2020 00:00:00,18.0555555555556,0.333333333333333,0,0.75,0,0,0
PB,25,18-Mar-2020 00:00:00,18.0555555555556,0.333333333333333,0,0.75,0,0,0
PB,25,19-Mar-2020 00:00:00,34.7222222222222,0.333333333333333,1,0.75,0,0,0
PB,25,20-Mar-2020 00:00:00,34.7222222222222,0.333333333333333,1,0.75,0,0,0
PB,25,21-Mar-2020 00:00:00,36.1111111111111,0.333333333333333,1,0.75,0,0,0.0833333333333333
PB,25,22-Mar-2020 00:00:00,43.2539682539683,0.333333333333333,1,0.75,0,0.428571428571429,0.0833333333333333
PB,25,23-Mar-2020 00:00:00,41.8650793650794,0.333333333333333,1,0.75,0,0.428571428571429,0
PB,25,24-Mar-2020 00:00:00,41.8650793650794,0.333333333333333,1,0.75,0,0.428571428571429,0
PB,25,25-Mar-2020 00:00:00,41.8650793650794,0.333333333333333,1,0.75,0,0.428571428571429,0
PB,25,26-Mar-2020 00:00:00,41.8650793650794,0.333333333333333,1,0.75,0,0.428571428571429,0
PB,25,27-Mar-2020 00:00:00,41.8650793650794,0.333333333333333,1,0.75,0,0.428571428571429,0
PB,25,28-Mar-2020 00:00:00,41.8650793650794,0.333333333333333,1,0.75,0,0.428571428571429,0
PB,25,29-Mar-2020 00:00:00,41.8650793650794,0.333333333333333,1,0.75,0,0.428571428571429,0
PB,25,30-Mar-2020 00:00:00,41.8650793650794,0.333333333333333,1,0.75,0,0.428571428571429,0
PB,25,31-Mar-2020 00:00:00,41.8650793650794,0.333333333333333,1,0.75,0,0.428571428571429,0
PB,25,01-Apr-2020 00:00:00,41.8650793650794,0.333333333333333,1,0.75,0,0.428571428571429,0
PB,25,02-Apr-2020 00:00:00,41.8650793650794,0.333333333333333,1,0.75,0,0.428571428571429,0
PB,25,03-Apr-2020 00:00:00,41.8650793650794,0.333333333333333,1,0.75,0,0.428571428571429,0
PB,25,04-Apr-2020 00:00:00,41.8650793650794,0.333333333333333,1,0.75,0,0.428571428571429,0
PB,25,05-Apr-2020 00:00:00,41.8650793650794,0.333333333333333,1,0.75,0,0.428571428571429,0
PB,25,06-Apr-2020 00:00:00,41.8650793650794,0.333333333333333,1,0.75,0,0.428571428571429,0
PB,25,07-Apr-2020 00:00:00,41.8650793650794,0.333333333333333,1,0.75,0,0.428571428571429,0
PB,25,08-Apr-2020 00:00:00,41.8650793650794,0.333333333333333,1,0.75,0,0.428571428571429,0
PB,25,09-Apr-2020 00:00:00,41.8650793650794,0.333333333333333,1,0.75,0,0.428571428571429,0
PB,25,10-Apr-2020 00:00:00,41.8650793650794,0.333333333333333,1,0.75,0,0.428571428571429,0
PB,25,11-Apr-2020 00:00:00,41.8650793650794,0.333333333333333,1,0.75,0,0.428571428571429,0
PB,25,12-Apr-2020 00:00:00,41.8650793650794,0.333333333333333,1,0.75,0,0.428571428571429,0
PB,25,13-Apr-2020 00:00:00,41.8650793650794,0.333333333333333,1,0.75,0,0.428571428571429,0
PB,25,14-Apr-2020 00:00:00,41.8650793650794,0.333333333333333,1,0.75,0,0.428571428571429,0
PB,25,15-Apr-2020 00:00:00,41.8650793650794,0.333333333333333,1,0.75,0,0.428571428571429,0
PB,25,16-Apr-2020 00:00:00,41.8650793650794,0.333333333333333,1,0.75,0,0.428571428571429,0
PB,25,17-Apr-2020 00:00:00,41.8650793650794,0.333333333333333,1,0.75,0,0.428571428571429,0
PB,25,18-Apr-2020 00:00:00,41.8650793650794,0.333333333333333,1,0.75,0,0.428571428571429,0
PB,25,19-Apr-2020 00:00:00,41.8650793650794,0.333333333333333,1,0.75,0,0.428571428571429,0
PB,25,20-Apr-2020 00:00:00,41.8650793650794,0.333333333333333,1,0.75,0,0.428571428571429,0
PB,25,21-Apr-2020 00:00:00,41.8650793650794,0.333333333333333,1,0.75,0,0.428571428571429,0
PB,25,22-Apr-2020 00:00:00,41.8650793650794,0.333333333333333,1,0.75,0,0.428571428571429,0
PB,25,23-Apr-2020 00:00:00,41.8650793650794,0.333333333333333,1,0.75,0,0.428571428571429,0
PB,25,24-Apr-2020 00:00:00,41.8650793650794,0.333333333333333,1,0.75,0,0.428571428571429,0
PB,25,25-Apr-2020 00:00:00,41.8650793650794,0.333333333333333,1,0.75,0,0.428571428571429,0
PB,25,26-Apr-2020 00:00:00,41.8650793650794,0.333333333333333,1,0.75,0,0.428571428571429,0
PB,25,27-Apr-2020 00:00:00,41.8650793650794,0.333333333333333,1,0.75,0,0.428571428571429,0
PB,25,28-Apr-2020 00:00:00,41.8650793650794,0.333333333333333,1,0.75,0,0.428571428571429,0
PB,25,29-Apr-2020 00:00:00,41.8650793650794,0.333333333333333,1,0.75,0,0.428571428571429,0
PB,25,30-Apr-2020 00:00:00,41.8650793650794,0.333333333333333,1,0.75,0,0.428571428571429,0
PB,25,01-May-2020 00:00:00,41.8650793650794,0.333333333333333,1,0.75,0,0.428571428571429,0
PB,25,02-May-2020 00:00:00,41.8650793650794,0.333333333333333,1,0.75,0,0.428571428571429,0
PB,25,03-May-2020 00:00:00,41.8650793650794,0.333333333333333,1,0.75,0,0.428571428571429,0
PB,25,04-May-2020 00:00:00,41.8650793650794,0.333333333333333,1,0.75,0,0.428571428571429,0
