date,state,cases,population,Infec,Infec_ub,Infec_lb,Infec_1,Infec_2
2020-03-16,PE,0,1607059,1.0454067441161352,1.6776339124627797,0.570265506982682,1.0454067441161352,
2020-03-17,PE,6,1607059,1.239817909653123,1.9790807075167,0.7067688157205048,1.239817909653123,
2020-03-18,PE,1,1607059,1.4649837366664964,2.2978468716113962,0.8708139904197589,1.4649837366664964,
2020-03-19,PE,0,1607059,1.724284214287973,2.646597628164538,1.067701081649,1.724284214287973,
2020-03-20,PE,0,1607059,2.0259172404927863,3.037445174884976,1.30911639525484,2.0259172404927863,
2020-03-21,PE,11,1607059,2.3870944138088217,3.4809265365314235,1.5809494318118618,2.3870944138088217,
2020-03-22,PE,3,1607059,2.8134495497874807,3.9819780037163186,1.9093415119807402,2.8134495497874807,
2020-03-23,PE,2,1607059,3.3184628882661276,4.573584230636729,2.3050803395771853,3.3184628882661276,
2020-03-24,PE,0,1607059,3.8898693464572895,5.291660303351848,2.7986112451266263,3.8898693464572895,
2020-03-25,PE,1,1607059,4.579739032519584,6.127801067932137,3.3573936048888,4.579739032519584,
2020-03-26,PE,2,1607059,5.372773819902165,7.021829090346862,4.103085271324842,5.372773819902165,
2020-03-27,PE,5,1607059,6.29744781384065,8.029220533005317,4.9689237550605325,6.29744781384065,
2020-03-28,PE,8,1607059,7.378249019693358,9.179742918821967,6.025792928905307,7.378249019693358,
2020-03-29,PE,4,1607059,8.693534172607219,10.643464517287557,7.248378174903352,8.693534172607219,
2020-03-30,PE,2,1607059,10.240400901168448,12.60322910536957,8.653203996060517,10.240400901168448,
2020-03-31,PE,6,1607059,12.031107837957473,14.869243801433337,10.32886947476833,12.031107837957473,
2020-04-01,PE,6,1607059,14.100519386859036,17.2590680500452,12.219810201576607,14.100519386859036,
2020-04-02,PE,10,1607059,16.502134167075535,20.325684893340714,14.587393303306884,16.502134167075535,
2020-04-03,PE,18,1607059,19.36099992369232,24.49342577233501,17.239514481452254,19.36099992369232,
2020-04-04,PE,27,1607059,22.660030935111017,29.336641471536474,20.294228418590528,22.660030935111017,
2020-04-05,PE,20,1607059,26.498652619755262,34.755690687803835,23.72474858405485,26.498652619755262,
2020-04-06,PE,7,1607059,30.85750975820303,41.0217928188607,27.679455759034305,30.85750975820303,
2020-04-07,PE,75,1607059,36.092634423448466,48.26325900838171,31.94957019495968,36.092634423448466,
2020-04-08,PE,33,1607059,42.076468032608354,57.31938914466138,36.77741014888701,42.076468032608354,
2020-04-09,PE,86,1607059,49.457244921926495,68.83625895484943,42.31395046724099,49.457244921926495,
2020-04-10,PE,73,1607059,58.30805189452981,82.27879498516114,49.158001317387026,58.30805189452981,
2020-04-11,PE,73,1607059,68.35221572563475,97.16394537094169,56.82781078175489,68.35221572563475,
2020-04-12,PE,71,1607059,79.89686214900706,110.20371894152521,65.09009683557179,79.89686214900706,
2020-04-13,PE,115,1607059,93.66980567867388,118.07662163029892,74.54374918699415,93.66980567867388,
2020-04-14,PE,61,1607059,107.19409935192246,125.71136457369516,85.36301704042063,110.40605832146099,
2020-04-15,PE,124,1607059,118.60932835724577,136.27246831335145,97.7424253053031,130.17074952072858,
2020-04-16,PE,101,1607059,129.85620449827076,145.48362498296174,110.12102340995358,152.9288376743539,
2020-04-17,PE,178,1607059,136.92741715623103,154.45553179610096,118.25441435324295,179.2755387017434,
2020-04-18,PE,119,1607059,143.54142496157468,158.53134906329268,124.11616567214406,209.4969343029038,
2020-04-19,PE,144,1607059,148.67817137276737,168.71743587736606,130.40490743280722,244.75196757658586,
2020-04-20,PE,153,1607059,154.4500247241941,175.540248884914,137.0844961589106,286.02805870523576,
2020-04-21,PE,135,1607059,160.6793953893143,177.30569775460248,144.14129130272312,335.6356941323888,
2020-04-22,PE,217,1607059,167.44961747452766,181.55919210673284,151.53511604238662,393.6842310689524,
2020-04-23,PE,158,1607059,174.5851176296095,187.40511750475025,159.19803945560076,460.7359816727269,
2020-04-24,PE,-415,1607059,182.1020696830106,194.45755625342545,167.27922934555818,537.0339827412962,
2020-04-25,PE,129,1607059,190.1611581198624,202.28173428750026,175.75864035532146,625.5571557919898,
2020-04-26,PE,946,1607059,198.77507043213646,210.7630735821116,184.65127260748585,728.1212025975665,
2020-04-27,PE,249,1607059,207.9117099616829,219.71255821337232,193.97392883858947,846.756605367292,
2020-04-28,PE,187,1607059,217.56222297853319,229.129094466712,203.74455716544102,983.7142933672287,
2020-04-29,PE,265,1607059,227.8699720674765,239.0388768919749,213.9808436686023,1141.4667784295973,
2020-04-30,PE,357,1607059,238.3932008818836,249.36552254598243,224.7026063396255,1322.6921245752449,
2020-05-01,PE,241,1607059,249.04695452150426,260.11391908751307,235.92906823956343,1530.2463834400705,
2020-05-02,PE,432,1607059,260.2809757369567,271.29237416620225,247.7170843688432,1768.3688810858425,
2020-05-03,PE,249,1607059,272.07773281368526,282.911140771335,260.37479169559697,2042.3117479113068,
2020-05-04,PE,105,1607059,284.5942957031732,294.970141414848,273.6319933954352,2352.823597078417,
2020-05-05,PE,0,1607059,297.61773501327355,307.38627359322413,287.51475228569336,2702.7972341253862,
2020-05-06,PE,0,1607059,311.0789117182877,319.9217695222793,302.04692974916213,3094.656032410505,
2020-05-07,PE,968,1607059,325.1675335801457,333.2333127485232,317.03962326331987,3530.0858364194683,
2020-05-08,PE,0,1607059,339.9244159777296,347.32972132280054,332.33512588120925,4009.6817414350403,
2020-05-09,PE,806,1607059,354.9807248198613,362.9274806710772,346.9717682287194,4532.561510475985,
2020-05-10,PE,403,1607059,370.972765987762,378.91955028988855,361.6116228595356,5095.952010062832,
2020-05-11,PE,240,1607059,387.4437066877135,395.78440811380545,377.48386703971113,5694.774690991961,
2020-05-12,PE,253,1607059,404.2206103127908,413.0840428617739,393.2972226206553,6321.294536166081,
2020-05-13,PE,280,1607059,421.7424545311682,431.73043222765403,409.6735469752183,6964.894984017892,
2020-05-14,PE,339,1607059,440.227120865568,450.96169240906073,426.4023861158669,7612.048357413967,
2020-05-15,PE,256,1607059,459.03945460534516,471.076293482609,443.54502199006674,8246.558490103693,
2020-05-16,PE,1061,1607059,478.5277313367922,492.5234203179216,461.2358777219142,8852.330302813218,
2020-05-17,PE,359,1607059,498.93161436826387,515.4921900166473,479.503102900342,9403.245262035549,
2020-05-18,PE,275,1607059,519.8944480111152,539.6734218090944,498.354373922629,9856.551711906051,
2020-05-19,PE,514,1607059,541.9565586150318,564.6973423400403,517.7956732938459,10172.283963475547,
2020-05-20,PE,493,1607059,564.7784423246577,589.9342284120441,537.8331231831687,10441.46743132317,
2020-05-21,PE,530,1607059,587.9678305670775,616.0754709531573,558.4702773165284,10619.299643768083,
2020-05-22,PE,939,1607059,611.7803012210911,643.1306069708347,579.5635138448902,10620.111435137009,
2020-03-19,PI,3,9360,0.0,0.0,0.0,0.0,
2020-03-20,PI,1,9360,0.2818692985830554,0.502843160070511,0.12214282065709152,0.2818692985830554,
2020-03-21,PI,0,9360,0.3791664006238756,0.5653929910545322,0.2319374841789791,0.3791664006238756,
2020-03-22,PI,2,9360,0.471501171593484,0.6588351240804979,0.29248672169280465,0.471501171593484,
2020-03-23,PI,0,9360,0.545437069090716,0.7584334043038634,0.3507380564942445,0.545437069090716,
2020-03-24,PI,2,9360,0.6195281271098707,0.8660774203429704,0.4049485410704123,0.6195281271098707,
2020-03-25,PI,1,9360,0.7018212548348308,0.9747139083184624,0.4641391086042157,0.7018212548348308,
