date,state,cases,population_x,Infec,population_y,Rtdata,Rtmod
2020-04-09,DF,527,3052546,590.9489204715668,,,
2020-04-10,DF,556,3052546,615.3099602097872,,,
2020-04-11,DF,592,3052546,639.100965314851,,,
2020-04-12,DF,618,3052546,662.3453803116555,,,
2020-04-13,DF,641,3052546,685.0536182915013,,,
2020-04-14,DF,651,3052546,707.2390980805476,,,
2020-04-15,DF,688,3052546,728.9135949665848,,,
2020-04-16,DF,727,3052546,750.543761755564,,,
2020-04-17,DF,756,3052546,775.3749362526809,,,
2020-04-18,DF,796,3052546,803.5329873215927,,,
2020-04-19,DF,860,3052546,834.7161433606581,,,
2020-04-20,DF,875,3052546,868.8571711026108,,,
2020-04-21,DF,913,3052546,906.0297619874907,,,
2020-04-22,DF,959,3052546,946.3887057750534,,,
2020-04-23,DF,968,3052546,990.1455351037813,,,
2020-04-24,DF,1012,3052546,1037.552568851996,,,
2020-04-25,DF,1020,3052546,1088.8940256661203,,,
2020-04-26,DF,1125,3052546,1144.4850855318946,,,
2020-04-27,DF,1189,3052546,1204.6700980165765,,,
2020-04-28,DF,1230,3052546,1269.823898317457,,,
2020-04-29,DF,1313,3052546,1340.3526536696645,,,
2020-04-30,DF,1423,3052546,1416.6965513088267,,,
2020-05-01,DF,1546,3052546,1499.3318195041186,,,
2020-05-02,DF,1605,3052546,1588.770661997041,,,
2020-05-03,DF,1720,3052546,1685.570550043272,,,
2020-05-04,DF,1793,3052546,1790.3337645607578,,,
2020-05-05,DF,1837,3052546,1903.709253106256,,,
2020-05-06,DF,2046,3052546,2026.3963822907053,,,
2020-05-07,DF,2258,3052546,2159.153359887945,,,
2020-05-08,DF,2442,3052546,2302.796529161858,,,
2020-05-09,DF,2576,3052546,2458.209188783904,,,
2020-05-10,DF,2682,3052546,2626.343227055479,,,
2020-05-11,DF,2799,3052546,2808.2251603626005,,,
2020-05-12,DF,2979,3052546,3004.962480383197,,,
2020-05-13,DF,3192,3052546,3217.74647698737,,,
2020-05-14,DF,3416,3052546,3447.8644172697723,,,
2020-05-15,DF,3787,3052546,3696.6987274428,,,
2020-05-16,DF,4140,3052546,3965.7435681538145,,,
2020-05-17,DF,4368,3052546,4256.60052057904,,,
2020-05-18,DF,4618,3052546,4570.998106952191,,,
2020-05-19,DF,4853,3052546,4910.7855496864095,,,
2020-05-20,DF,5271,3052546,5277.957867778753,,,
2020-05-21,DF,5542,3052546,5674.645458433219,,,
2020-05-22,DF,5948,3052546,6103.14489298184,,,
2020-03-19,ES,13,4064052,0.0,,,
2020-03-20,ES,16,4064052,1.4518715301446117,,,
2020-03-21,ES,26,4064052,3.8400151277383694,,,
2020-03-22,ES,26,4064052,6.957640102562888,,,
2020-03-23,ES,33,4064052,10.750716837612817,,,
2020-03-24,ES,40,4064052,15.227657699833797,,,
2020-03-25,ES,40,4064052,20.444330574571303,,,
2020-03-26,ES,48,4064052,26.48920407416112,,,
2020-03-27,ES,54,4064052,33.47897655406795,,,
2020-03-28,ES,61,4064052,41.545691828422655,,,
2020-03-29,ES,72,4064052,50.847861125932454,,,
2020-03-30,ES,85,4064052,61.57999956435499,,,
2020-03-31,ES,97,4064052,73.96417962611945,,,
2020-04-01,ES,120,4064052,88.24331380571276,,,
2020-04-02,ES,139,4064052,104.71419075031768,,,
2020-04-03,ES,153,4064052,123.71204362890413,,,
2020-04-04,ES,166,4064052,145.61585029695127,,,
2020-04-05,ES,194,4064052,170.86783288521656,,,
2020-04-06,ES,209,4064052,199.9885137527975,,,
2020-04-07,ES,227,4064052,233.5696906594905,,,
2020-04-08,ES,273,4064052,272.2928334006999,,,
2020-04-09,ES,300,4064052,316.9463187792738,,,
2020-04-10,ES,349,4064052,368.43813216691046,,,
2020-04-11,ES,383,4064052,427.8136715006397,,,
2020-04-12,ES,430,4064052,496.2779654592469,,,
2020-04-13,ES,463,4064052,575.1938592331971,371536.0,3.730169321667492,2.380083830102888
2020-04-14,ES,557,4064052,658.6187907874677,371536.0,4.444284595444811,2.3744780071927
2020-04-15,ES,734,4064052,742.6536805025381,371536.0,3.679888001348628,2.3701173463516283
2020-04-16,ES,935,4064052,828.8362924019606,371536.0,3.9121167375659383,2.2900947781114858
2020-04-17,ES,952,4064052,918.123701953614,371536.0,2.6211065497637382,2.1508868826591283
2020-04-18,ES,1099,4064052,1011.1691374574652,371536.0,1.5493588319469722,2.042837893757222
2020-04-19,ES,1195,4064052,1108.4409551482386,371536.0,1.9501425442342064,1.9567056109475718
2020-04-20,ES,1212,4064052,1210.3158911720675,371536.0,1.0217907547788587,1.8874182082266613
2020-04-21,ES,1313,4064052,1317.117342289396,371536.0,1.061652994694875,1.8314802739447504
2020-04-22,ES,1351,4064052,1429.1405347590012,371536.0,1.5260232073981088,1.7863556161820175
2020-04-23,ES,1453,4064052,1546.6758414966912,371536.0,1.1859208783742072,1.7500466315335652
2020-04-24,ES,1665,4064052,1670.0144291254348,371536.0,1.5738562679735115,1.7208957479078029
2020-04-25,ES,1711,4064052,1799.4523378906315,371536.0,1.7898737520897579,1.697550711773394
2020-04-26,ES,1819,4064052,1935.2955206932777,371536.0,1.7131698979139849,1.67889359030483
2020-04-27,ES,1944,4064052,2077.8625180296494,371536.0,2.6444001217274358,1.6640041026482324
2020-04-28,ES,2164,4064052,2227.485692801445,371536.0,2.549347476499832,1.6521263701359323
2020-04-29,ES,2538,4064052,2384.512256721277,371536.0,2.352703458185308,1.642649221610415
2020-04-30,ES,2688,4064052,2549.306291680393,371536.0,2.185002737265304,1.6350794410844056
2020-05-01,ES,2913,4064052,2722.247027071863,371536.0,1.2178370178055111,1.6290180999122752
2020-05-02,ES,3104,4064052,2903.7357531948146,371536.0,1.0854282450412711,1.624128097690191
2020-05-03,ES,3208,4064052,3094.1892260293603,371536.0,1.1549193572324865,1.6201808734124332
2020-05-04,ES,3351,4064052,3294.042928233971,371536.0,1.040220433643683,1.6169411835340228
2020-05-05,ES,3540,4064052,3503.755673113517,371536.0,1.4606511787428604,1.6142425454540699
2020-05-06,ES,3714,4064052,3723.8089722287255,371536.0,1.510514875552614,1.6119705829303772
2020-05-07,ES,3988,4064052,3954.7069499341615,371536.0,1.2255565204636794,1.61002836315913
2020-05-08,ES,4242,4064052,4196.977270540431,371536.0,1.1752491474542983,1.6083346485707202
2020-05-09,ES,4412,4064052,4451.1703789435805,371536.0,1.0350291992466127,1.6068204945113131
2020-05-10,ES,4599,4064052,4717.862492622787,371536.0,1.0799696380979578,1.6054294699011904
2020-05-11,ES,4819,4064052,4997.66171575949,371536.0,1.2092224833432823,1.6041242211417035
2020-05-12,ES,5087,4064052,5291.128689417918,371536.0,1.4260363489992025,1.6028873520963025
2020-05-13,ES,5401,4064052,5599.1257175042065,371536.0,1.4833919634085573,1.6014507880271969
2020-05-14,ES,5813,4064052,5922.1707302096265,371536.0,2.0730725689253915,1.6006708540820336
2020-05-15,ES,6198,4064052,6261.021726663938,371536.0,2.031845298001472,1.5993260073915176
2020-05-16,ES,6595,4064052,6616.445268901741,371536.0,2.3049815546937302,1.5980789035182503
2020-05-17,ES,6744,4064052,6989.236741500241,371536.0,2.6896543584452557,1.5968301880618658
2020-05-18,ES,7157,4064052,7380.228373535207,371536.0,2.6300264444132333,1.5955569870996091
2020-05-19,ES,7693,4064052,7790.286501319749,371536.0,2.4981500801331293,1.5942548150329805
2020-05-20,ES,8495,4064052,8220.314576024744,,,
2020-05-21,ES,8878,4064052,8671.260874818558,,,
2020-05-22,ES,9520,4064052,9144.114118095002,,,
2020-03-12,GO,3,7116143,0.0,,,
2020-03-13,GO,3,7116143,0.9971767823883456,,,
2020-03-14,GO,4,7116143,2.427082602101744,,,
2020-03-15,GO,4,7116143,4.172463093702271,,,
2020-03-16,GO,9,7116143,6.166728384870162,,,
2020-03-17,GO,10,7116143,8.396889567425749,,,
2020-03-18,GO,12,7116143,10.857464260569053,,,
2020-03-19,GO,15,7116143,13.550236167973726,,,
2020-03-20,GO,18,7116143,16.487267997728686,,,
2020-03-21,GO,17,7116143,19.685119125976,,,
2020-03-22,GO,21,7116143,23.163855332667946,,,
2020-03-23,GO,23,7116143,26.9468085873815,,,
2020-03-24,GO,29,7116143,31.05749981095663,,,
2020-03-25,GO,35,7116143,35.52094181701363,,,
2020-03-26,GO,38,7116143,40.367043130109856,,,
2020-03-27,GO,49,7116143,45.632988989037045,,,
2020-03-28,GO,56,7116143,51.35605989468814,,,
2020-03-29,GO,56,7116143,57.577414023603886,,,
2020-03-30,GO,60,7116143,64.33640615390104,,,
2020-03-31,GO,65,7116143,71.6772722205951,,,
2020-04-01,GO,73,7116143,79.65723848279293,,,
2020-04-02,GO,73,7116143,88.32663828247856,,,
2020-04-03,GO,88,7116143,97.84167134964831,,,
2020-04-04,GO,103,7116143,107.99454867851836,,,
2020-04-05,GO,115,7116143,119.10158793742713,,,
2020-04-06,GO,119,7116143,131.19400787395895,,,
2020-04-07,GO,133,7116143,144.32850977438025,,,
2020-04-08,GO,159,7116143,158.6056099443521,,,
2020-04-09,GO,179,7116143,174.07537021040724,,,
2020-04-10,GO,191,7116143,190.07921613756008,,,
2020-04-11,GO,209,7116143,206.54887280259373,1509379.0,1.4845062766373742,2.1330563885212483
2020-04-12,GO,229,7116143,223.62998619148792,1509379.0,2.4965518006814267,2.0025191900752817
2020-04-13,GO,233,7116143,241.41542676310624,1509379.0,2.8118437598087267,1.898488950201618
2020-04-14,GO,284,7116143,259.9674362461087,1509379.0,2.3425687099788597,1.8154425986714529
2020-04-15,GO,304,7116143,279.3493637718597,1509379.0,2.2273187496255518,1.748786584473199
2020-04-16,GO,318,7116143,299.61036620495213,1509379.0,2.324503276913998,1.6952480448114595
2020-04-17,GO,335,7116143,320.79822957181125,1509379.0,1.7774166701514826,1.6523567949544269
2020-04-18,GO,378,7116143,342.9628015116939,1509379.0,1.4289110261519626,1.6180961985354665
2020-04-19,GO,393,7116143,366.14864935521547,1509379.0,1.4388247618730985,1.590528285278621
2020-04-20,GO,403,7116143,390.40390516462037,1509379.0,0.7537843050460764,1.5686021095620462
2020-04-21,GO,421,7116143,415.77581888365796,1509379.0,0.6435898912824703,1.5507723985034203
2020-04-22,GO,438,7116143,442.31241183997116,1509379.0,0.8868476891559118,1.5370565524975708
2020-04-23,GO,453,7116143,470.07664405879206,1509379.0,0.7769340120402819,1.5261298992939596
2020-04-24,GO,486,7116143,499.12958694950964,1509379.0,1.823544174852032,1.5173783327100232
2020-04-25,GO,506,7116143,529.5296461302311,1509379.0,2.4874513277773005,1.510434715656399
2020-04-26,GO,573,7116143,561.3361876323784,1509379.0,2.8523167293250173,1.5067345836387858
2020-04-27,GO,616,7116143,594.6103925979887,1509379.0,2.8681990395211816,1.498842798161032
2020-04-28,GO,661,7116143,629.42466323548,1509379.0,2.461336204715444,1.4968968708634185
2020-04-29,GO,705,7116143,665.8478950415357,1509379.0,1.7578340273534585,1.49449655453814
2020-04-30,GO,781,7116143,704.1798528435013,1509379.0,1.3016780761269149,1.4923764311946899
2020-05-01,GO,808,7116143,743.8660730628807,1509379.0,1.3331711339877497,1.4906531028289534
2020-05-02,GO,825,7116143,785.5183795489561,1509379.0,0.6471041509215323,1.489102139755009
2020-05-03,GO,850,7116143,829.1411823593995,1509379.0,1.2607341781668546,1.488167146192598
2020-05-04,GO,861,7116143,874.7861338501426,1509379.0,1.0788356671826949,1.4873820795160717
2020-05-05,GO,922,7116143,922.5392379009974,1509379.0,0.8086510887277779,1.4866946496974631
2020-05-06,GO,922,7116143,972.4975910775888,1509379.0,0.7153465071351396,1.486171376121701
2020-05-07,GO,1027,7116143,1024.7493076965643,1509379.0,0.06570457475789493,1.4857099865897692
2020-05-08,GO,1053,7116143,1079.4180478288515,1509379.0,0.06604055163980438,1.4853494730749983
2020-05-09,GO,1053,7116143,1136.6175293989315,1509379.0,0.4185708265504156,1.4850104990008577
2020-05-10,GO,1053,7116143,1196.4584370205712,1509379.0,0.4902134461576082,1.4847860962082176
